index,start_hex,end_hex,size,entropy,first_u32_hex,first_u16_hex,header8_hex,sha1_16,zlib_header_hits
26,0x31E0,0x33C0,480,6.9258,0x00000003,0x0003,03000000ffff0000,874b2f67e2698466,0
27,0x33C0,0x3600,576,7.2164,0x00000003,0x0003,03000000ffff0000,ff830e406f603e70,0
28,0x3600,0x3850,592,6.9587,0x00000003,0x0003,03000000ffff0000,c95f390449d92191,0
29,0x3850,0x3930,224,5.4875,0x00000003,0x0003,03000000ffff0000,b6335d11ff8decba,0
30,0x3930,0x3B90,608,7.0738,0x00000002,0x0002,02000000ffff0000,bde9f84ded10f496,0
31,0x3B90,0x3E50,704,7.3876,0x00000003,0x0003,03000000ffff0000,70ff31fdb730f158,0
32,0x3E50,0x4100,688,7.3310,0x00000003,0x0003,03000000ffff0000,82d5c69a4f173d90,0
33,0x4100,0x41A0,160,5.8311,0x00000003,0x0003,03000000ffff0000,be42264d43512639,0
34,0x41A0,0x4240,160,6.0912,0x00000001,0x0001,0100000001000000,a05462459bef3534,0
35,0x4240,0x42E0,160,6.1761,0x00000001,0x0001,0100000001000000,2fa0ceedd2697deb,0
36,0x42E0,0x44E0,512,7.1363,0x00000001,0x0001,0100000001000000,648b9477a7f4e890,0
37,0x44E0,0x4700,544,7.0748,0x00000003,0x0003,03000000ffff0000,ec7fd70dab37d897,0
38,0x4700,0x4A10,784,7.3081,0x00000003,0x0003,03000000ffff0000,d732f2cb0b5d9808,0
39,0x4A10,0x4B10,256,5.5943,0x00000003,0x0003,03000000ffff0000,ee67324887ff6581,0
40,0x4B10,0x4E30,800,7.3653,0x00000002,0x0002,02000000ffff0000,08cc2f5bd038ce93,0
41,0x4E30,0x5080,592,7.1899,0x00000003,0x0003,03000000ffff0000,6a391bc86c2d4edc,0
42,0x5080,0x52E0,608,7.2606,0x00000003,0x0003,03000000ffff0000,420142fe2c1aedac,0
43,0x52E0,0x5390,176,6.1862,0x00000003,0x0003,03000000ffff0000,c8edd208f6bf166b,0
44,0x5390,0x5440,176,6.2498,0x00000001,0x0001,0100000001000000,939077acfd253496,0
45,0x5440,0x5510,208,6.4246,0x00000001,0x0001,0100000001000000,a501bac502f11126,0
46,0x5510,0x57B0,672,7.3507,0x00000001,0x0001,0100000001000000,2170ba4a93115ce4,0
47,0x57B0,0x5A10,608,7.1515,0x00000003,0x0003,03000000ffff0000,76afea0516c4bd39,0
48,0x5A10,0x5D40,816,7.6031,0x00000003,0x0003,03000000ffff0000,101d46f2bfe387d1,0
49,0x5D40,0x5E00,192,5.5737,0x00000003,0x0003,03000000ffff0000,0bae372164997d45,0
50,0x5E00,0x6190,912,7.3939,0x00000002,0x0002,02000000ffff0000,c64f94bcd3c880b0,0
51,0x6190,0x6480,752,7.4908,0x00000003,0x0003,03000000ffff0000,fe1dbda9115b758b,0
52,0x6480,0x6820,928,7.5539,0x00000003,0x0003,03000000ffff0000,40a776ce4e865c27,0
53,0x6820,0x6920,256,6.5124,0x00000003,0x0003,03000000ffff0000,1c726c16f0a631ab,1
54,0x6920,0x6A10,240,6.8032,0x00000001,0x0001,0100000001000000,f1a9478a7a62fec7,0
55,0x6A10,0x6B20,272,6.9425,0x00000001,0x0001,0100000001000000,69da939ff7f265f6,0
56,0x6B20,0x6C20,256,6.8802,0x00000001,0x0001,0100000001000000,4f2842fbd3c7ad88,0
57,0x6C20,0x6ED0,688,7.4491,0x00000001,0x0001,0100000001000000,db375c257e057879,0
58,0x6ED0,0x7220,848,7.5159,0x00000003,0x0003,03000000ffff0000,9ddcccbc3e72a315,0
59,0x7220,0x7370,336,5.7417,0x00000003,0x0003,03000000ffff0000,2a7adebabc2c03d3,0
60,0x7370,0x77A0,1072,7.5680,0x00000003,0x0003,03000000ffff0000,23ca4cee0fbbe367,0
