index,start_hex,end_hex,size,entropy,first_u32_hex,first_u16_hex,header8_hex,sha1_16,zlib_header_hits
69,0xC710,0xCA50,832,7.3231,0x00000002,0x0002,02000000ffff0000,28970792186bb346,0
70,0xCA50,0xCC50,512,6.9348,0x00000002,0x0002,02000000ffff0000,5c56c4f16c1e913b,0
71,0xCC50,0xD350,1792,7.5096,0x00000002,0x0002,02000000ffff0000,04cde623a420b5d9,0
72,0xD350,0xD890,1344,7.4429,0x00000002,0x0002,02000000ffff0000,f52d48bcd37bd112,0
73,0xD890,0xDB50,704,7.1673,0x00000002,0x0002,02000000ffff0000,4ba32b5a2be566d4,0
74,0xDB50,0xE090,1344,7.4203,0x00000002,0x0002,02000000ffff0000,d0ead85202c3138b,0
75,0xE090,0xE4B0,1056,7.2658,0x00000002,0x0002,02000000ffff0000,1a630c41a21506ad,0
76,0xE4B0,0xE550,160,3.8369,0x00000002,0x0002,02000000ffff0000,a522975a7108ffae,0
77,0xE550,0xE730,480,6.6965,0x00000002,0x0002,02000000ffff0000,b17fcd41e7f4a62c,0
78,0xE730,0xEBD0,1184,7.3761,0x00000002,0x0002,02000000ffff0000,2f3a770e1eedffa4,0
79,0xEBD0,0xF0F0,1312,7.3864,0x00000002,0x0002,02000000ffff0000,893ec65fb1ceed1a,0
80,0xF0F0,0xF7B0,1728,7.4395,0x00000002,0x0002,02000000ffff0000,3c2608dfe0a1e9ed,0
81,0xF7B0,0xFAF0,832,7.3849,0x00000002,0x0002,02000000ffff0000,9fa033661a0ac497,0
82,0xFAF0,0xFE90,928,7.1565,0x00000002,0x0002,02000000ffff0000,d54363713b917583,0
83,0xFE90,0x10250,960,7.3421,0x00000002,0x0002,02000000ffff0000,764713b65c6d1f41,2
84,0x10250,0x10910,1728,7.4811,0x00000002,0x0002,02000000ffff0000,eaf5ea8ec332ba8a,0
85,0x10910,0x10B30,544,6.8445,0x00000002,0x0002,02000000ffff0000,ac1f8d27291c4652,0
86,0x10B30,0x10C50,288,5.6403,0x00000002,0x0002,02000000ffff0000,7dba7e6fa3a467ed,0
87,0x10C50,0x10E70,544,6.9317,0x00000002,0x0002,02000000ffff0000,f3a9bbab84a3c2ca,0
88,0x10E70,0x11390,1312,7.3790,0x00000002,0x0002,02000000ffff0000,df9666d078624ce7,0
89,0x11390,0x118D0,1344,7.4845,0x00000002,0x0002,02000000ffff0000,a3387b0394b33795,0
90,0x118D0,0x11F90,1728,7.4858,0x00000002,0x0002,02000000ffff0000,fc35ed0beee185ba,0
91,0x11F90,0x12210,640,6.9287,0x00000002,0x0002,02000000ffff0000,ab66737f2fa83ac3,0
92,0x12210,0x12730,1312,7.5010,0x00000002,0x0002,02000000ffff0000,b5ee52e1f30ae3d1,2
93,0x12730,0x12CF0,1472,7.5658,0x00000002,0x0002,02000000ffff0000,429f221c675c684b,0
94,0x12CF0,0x133F0,1792,7.5523,0x00000002,0x0002,02000000ffff0000,51593ca968d977d2,0
95,0x133F0,0x13490,160,4.7281,0x00000002,0x0002,02000000ffff0000,e47363591a6724ea,0
96,0x13490,0x13530,160,3.8361,0x00000002,0x0002,02000000ffff0000,13d9a310281661c2,0
97,0x13530,0x13650,288,6.2637,0x00000002,0x0002,02000000ffff0000,b804f0f6d69ae648,0
98,0x13650,0x13850,512,6.9012,0x00000002,0x0002,02000000ffff0000,81b5a80219f1c4e1,0
99,0x13850,0x13B70,800,7.0474,0x00000002,0x0002,02000000ffff0000,85520cf93499acca,0
100,0x13B70,0x140D0,1376,7.4708,0x00000002,0x0002,02000000ffff0000,ba622a81e99c90b6,0
101,0x140D0,0x14330,608,7.1183,0x00000002,0x0002,02000000ffff0000,559fc9135df03a87,0
102,0x14330,0x14850,1312,7.4130,0x00000002,0x0002,02000000ffff0000,49ac7c1b47acd572,0
103,0x14850,0x14DF0,1440,7.5370,0x00000002,0x0002,02000000ffff0000,d837cf0f99717c27,2
104,0x14DF0,0x15390,1440,7.5674,0x00000002,0x0002,02000000ffff0000,0b158846ac01a653,0
105,0x15390,0x15450,192,5.1129,0x00000002,0x0002,02000000ffff0000,e7a0cc1206c4deb7,0
106,0x15450,0x15550,256,5.8403,0x00000002,0x0002,02000000ffff0000,58f45b423ad4ef41,0
107,0x15550,0x15730,480,6.7203,0x00000002,0x0002,02000000ffff0000,3325a27a21695548,0
108,0x15730,0x15A70,832,7.0368,0x00000002,0x0002,02000000ffff0000,0f392d72223f6c77,0
109,0x15A70,0x15E50,992,7.3095,0x00000002,0x0002,02000000ffff0000,59862bb934ad7356,0
110,0x15E50,0x16210,960,7.3047,0x00000002,0x0002,02000000ffff0000,bfdbdf19c0dae89e,0
111,0x16210,0x16570,864,7.3716,0x00000002,0x0002,02000000ffff0000,ec459990f6d65b51,0
