index,start_hex,end_hex,size,entropy,first_u32_hex,first_u16_hex,header8_hex,sha1_16,zlib_header_hits
69,0xE610,0xE970,864,7.3273,0x00000002,0x0002,02000000ffff0000,2e9ba03b03d7e4de,0
70,0xE970,0xEB50,480,6.7117,0x00000002,0x0002,02000000ffff0000,8f034495f5510c77,0
71,0xEB50,0xEE70,800,7.0607,0x00000002,0x0002,02000000ffff0000,e0b8fea29f6f858c,0
72,0xEE70,0xF210,928,7.2969,0x00000002,0x0002,02000000ffff0000,000eb0d1670e6f2d,0
73,0xF210,0xF5F0,992,7.4151,0x00000002,0x0002,02000000ffff0000,389e5acec4480e5c,0
74,0xF5F0,0xFAD0,1248,7.4023,0x00000002,0x0002,02000000ffff0000,5c4d2e3a3b619eac,0
75,0xFAD0,0x10010,1344,7.5759,0x00000002,0x0002,02000000ffff0000,e7cba7c60c8f526e,0
76,0x10010,0x10590,1408,7.5758,0x00000002,0x0002,02000000ffff0000,1ae137e051aa732f,0
77,0x10590,0x10AF0,1376,7.5242,0x00000002,0x0002,02000000ffff0000,7ea1f86744d72a3b,0
78,0x10AF0,0x11290,1952,7.5353,0x00000002,0x0002,02000000ffff0000,c773e73b3b1b7540,2
79,0x11290,0x11650,960,7.2089,0x00000002,0x0002,02000000ffff0000,b08559355d42c506,0
80,0x11650,0x11C70,1568,7.5938,0x00000002,0x0002,02000000ffff0000,acbe197aad08d2b7,0
81,0x11C70,0x11FD0,864,7.3480,0x00000002,0x0002,02000000ffff0000,2e90272da8f80e99,0
82,0x11FD0,0x12390,960,7.3049,0x00000002,0x0002,02000000ffff0000,bb4f0dccf80c2f04,0
83,0x12390,0x128B0,1312,7.4590,0x00000002,0x0002,02000000ffff0000,b02928005fece5ba,0
84,0x128B0,0x12C10,864,7.2776,0x00000002,0x0002,02000000ffff0000,4776224b3fa2eee7,0
85,0x12C10,0x13210,1536,7.5567,0x00000002,0x0002,02000000ffff0000,a955e9d470df0f14,0
86,0x13210,0x136D0,1216,7.5537,0x00000002,0x0002,02000000ffff0000,64cecf346b585cf5,0
87,0x136D0,0x13BD0,1280,7.4781,0x00000002,0x0002,02000000ffff0000,e587393170c563c1,0
88,0x13BD0,0x14590,2496,7.5557,0x00000002,0x0002,02000000ffff0000,038d41dcabe2f3a4,0
89,0x14590,0x14790,512,7.0102,0x00000002,0x0002,02000000ffff0000,2aa250b262d546ee,0
90,0x14790,0x14F90,2048,7.5680,0x00000002,0x0002,02000000ffff0000,36ed18199b122df8,0
91,0x14F90,0x15490,1280,7.4195,0x00000002,0x0002,02000000ffff0000,2a1f432eb7ce5217,0
92,0x15490,0x15610,384,6.5299,0x00000002,0x0002,02000000ffff0000,9bd8e227b6804a9d,0
93,0x15610,0x158B0,672,7.1298,0x00000002,0x0002,02000000ffff0000,ab201fc111ff0101,0
94,0x158B0,0x15ED0,1568,7.6481,0x00000002,0x0002,02000000ffff0000,4270e7c43876fa3f,0
95,0x15ED0,0x165D0,1792,7.5965,0x00000002,0x0002,02000000ffff0000,cb94c8ccc5d91687,0
96,0x165D0,0x16AD0,1280,7.5616,0x00000002,0x0002,02000000ffff0000,cca1d5f890d19dca,0
97,0x16AD0,0x16E50,896,7.3546,0x00000002,0x0002,02000000ffff0000,0464188336bb23a0,0
98,0x16E50,0x17630,2016,7.5211,0x00000002,0x0002,02000000ffff0000,28422e7df7fabefd,0
