index,start_hex,end_hex,size,entropy,first_u32_hex,first_u16_hex,header8_hex,sha1_16,zlib_header_hits
78,0x7750,0x77F0,160,3.9508,0x00000002,0x0002,02000000ffff0000,8e234bbea04464af,0
79,0x77F0,0x7890,160,3.8246,0x00000002,0x0002,02000000ffff0000,c656050636adccf0,0
80,0x7890,0x7930,160,3.8418,0x00000002,0x0002,02000000ffff0000,2fd237f105ca5580,0
81,0x7930,0x79D0,160,3.8816,0x00000002,0x0002,02000000ffff0000,d33aeb308431884d,0
82,0x79D0,0x7AB0,224,5.6760,0x00000002,0x0002,02000000ffff0000,e824117949e5c5d6,0
83,0x7AB0,0x7CD0,544,7.0338,0x00000002,0x0002,02000000ffff0000,0b51394b67bcffa7,0
84,0x7CD0,0x7E10,320,6.3419,0x00000002,0x0002,02000000ffff0000,ea42c2ef2eca1ac0,0
85,0x7E10,0x7FB0,416,6.6415,0x00000002,0x0002,02000000ffff0000,1acea15b44ed20b6,0
86,0x7FB0,0x8130,384,6.4672,0x00000002,0x0002,02000000ffff0000,be3cea6cdb5ea53a,0
87,0x8130,0x81D0,160,4.5650,0x00000002,0x0002,02000000ffff0000,e20cc6f9cb042f86,0
88,0x81D0,0x8270,160,3.8418,0x00000002,0x0002,02000000ffff0000,2b802e9d920d5190,0
89,0x8270,0x8310,160,3.8112,0x00000002,0x0002,02000000ffff0000,08f2a792be6972f8,0
90,0x8310,0x83B0,160,3.8418,0x00000002,0x0002,02000000ffff0000,37dbea81494846ea,0
91,0x83B0,0x8450,160,3.8159,0x00000002,0x0002,02000000ffff0000,8643fcd6a22ae297,0
92,0x8450,0x8510,192,5.5287,0x00000002,0x0002,02000000ffff0000,69287971ab558b7a,0
93,0x8510,0x8690,384,6.4200,0x00000002,0x0002,02000000ffff0000,3ee5b1f5f209a809,0
94,0x8690,0x87B0,288,5.9150,0x00000002,0x0002,02000000ffff0000,6241fa5c38bf51cc,0
95,0x87B0,0x8950,416,6.5571,0x00000002,0x0002,02000000ffff0000,bf47ebf7a6669256,0
96,0x8950,0x8A10,192,5.3693,0x00000002,0x0002,02000000ffff0000,4f8d39003b7e4de8,0
97,0x8A10,0x8AB0,160,4.0237,0x00000002,0x0002,02000000ffff0000,c9c43a2f2eb104c6,0
98,0x8AB0,0x8B50,160,3.8159,0x00000002,0x0002,02000000ffff0000,0a84d5974498c6ad,0
99,0x8B50,0x8BF0,160,3.8543,0x00000002,0x0002,02000000ffff0000,542e9a10f35ac320,0
100,0x8BF0,0x8C90,160,3.8246,0x00000002,0x0002,02000000ffff0000,fd429d5eba78669b,0
101,0x8C90,0x8D30,160,3.8168,0x00000002,0x0002,02000000ffff0000,2a857a2cc4757313,0
102,0x8D30,0x8DD0,160,4.1562,0x00000002,0x0002,02000000ffff0000,2f4d052da0a2ef92,0
103,0x8DD0,0x8E90,192,5.0803,0x00000002,0x0002,02000000ffff0000,93fa1c6a23f37a69,0
104,0x8E90,0x8F70,224,5.4742,0x00000002,0x0002,02000000ffff0000,b655568f6c43d4ce,0
105,0x8F70,0x9070,256,5.3574,0x00000002,0x0002,02000000ffff0000,440e732d0f36b0a4,0
106,0x9070,0x9110,160,4.4549,0x00000002,0x0002,02000000ffff0000,08218b9e4bd7bdac,0
107,0x9110,0x91B0,160,3.8246,0x00000002,0x0002,02000000ffff0000,e6a6191fd9cd30a1,0
108,0x91B0,0x9250,160,3.8159,0x00000002,0x0002,02000000ffff0000,b8a068259fd06b80,0
109,0x9250,0x92F0,160,3.8543,0x00000002,0x0002,02000000ffff0000,e3b703a0a9704889,0
110,0x92F0,0x9390,160,3.8246,0x00000002,0x0002,02000000ffff0000,1a8b09af2d1ee93b,0
111,0x9390,0x9430,160,3.8418,0x00000002,0x0002,02000000ffff0000,7818e6fb27180353,0
112,0x9430,0x94D0,160,3.8073,0x00000002,0x0002,02000000ffff0000,c8d8591674da1759,0
113,0x94D0,0x9570,160,4.8484,0x00000002,0x0002,02000000ffff0000,c72d2adb0afa21ea,0
114,0x9570,0x9630,192,5.0130,0x00000002,0x0002,02000000ffff0000,43761d5080d807b1,0
115,0x9630,0x96D0,160,4.4995,0x00000002,0x0002,02000000ffff0000,788996d719c77e9b,0
116,0x96D0,0x9770,160,3.8869,0x00000002,0x0002,02000000ffff0000,6b45d43030815110,0
117,0x9770,0x9810,160,3.8112,0x00000002,0x0002,02000000ffff0000,6288c885e7384d3d,0
118,0x9810,0x98B0,160,3.8418,0x00000002,0x0002,02000000ffff0000,534819c08d6bdb26,0
119,0x98B0,0x9950,160,3.8159,0x00000002,0x0002,02000000ffff0000,f5dd4d7970b87bae,0
120,0x9950,0x99F0,160,4.1862,0x00000002,0x0002,02000000ffff0000,4c7f4cc6c5ee3dd9,0
121,0x99F0,0x9A90,160,4.7462,0x00000002,0x0002,02000000ffff0000,3d80a4b13c89da52,0
122,0x9A90,0x9B30,160,4.8166,0x00000002,0x0002,02000000ffff0000,ec459bd89e7f83bb,0
123,0x9B30,0x9BF0,192,4.4956,0x00000002,0x0002,02000000ffff0000,08741c9da2fb0f83,0
124,0x9BF0,0x9C90,160,5.1020,0x00000002,0x0002,02000000ffff0000,839f027f75134e57,0
